ProjectName,ProjectVersion,IssueTracker,URL,Severity
Math,33,jira,https://issues.apache.org/jira/browse/MATH-781,High
Math,34,jira,https://issues.apache.org/jira/browse/MATH-779,High
Math,35,jira,https://issues.apache.org/jira/browse/MATH-776,High
Math,36,jira,https://issues.apache.org/jira/browse/MATH-744,High
Math,37,jira,https://issues.apache.org/jira/browse/MATH-722,Low
Math,38,jira,https://issues.apache.org/jira/browse/MATH-728,High
Math,39,jira,https://issues.apache.org/jira/browse/MATH-727,High
Math,40,jira,https://issues.apache.org/jira/browse/MATH-716,Low
Math,41,jira,https://issues.apache.org/jira/browse/MATH-704,High
Math,42,jira,https://issues.apache.org/jira/browse/MATH-713,High
Math,43,jira,https://issues.apache.org/jira/browse/MATH-691,Low
Math,44,jira,https://issues.apache.org/jira/browse/MATH-695,High
Math,45,jira,https://issues.apache.org/jira/browse/MATH-679,Low
Math,46,jira,https://issues.apache.org/jira/browse/MATH-657,Low
Math,47,jira,https://issues.apache.org/jira/browse/MATH-657,Low
Math,48,jira,https://issues.apache.org/jira/browse/MATH-631,High
Math,49,jira,https://issues.apache.org/jira/browse/MATH-645,High
Math,50,jira,https://issues.apache.org/jira/browse/MATH-631,High
Math,51,jira,https://issues.apache.org/jira/browse/MATH-631,High
Math,52,jira,https://issues.apache.org/jira/browse/MATH-639,High
Math,53,jira,https://issues.apache.org/jira/browse/MATH-618,High
Math,54,jira,https://issues.apache.org/jira/browse/MATH-567,Low
Math,55,jira,https://issues.apache.org/jira/browse/MATH-554,High
Math,56,jira,https://issues.apache.org/jira/browse/MATH-552,Low
Math,57,jira,https://issues.apache.org/jira/browse/MATH-546,Low
Math,58,jira,https://issues.apache.org/jira/browse/MATH-519,High
Math,59,jira,https://issues.apache.org/jira/browse/MATH-482,High
Math,60,jira,https://issues.apache.org/jira/browse/MATH-414,Low
Math,61,jira,https://issues.apache.org/jira/browse/MATH-349,Low
Math,62,jira,https://issues.apache.org/jira/browse/MATH-413,High
Math,63,jira,https://issues.apache.org/jira/browse/MATH-370,Low
Math,64,jira,https://issues.apache.org/jira/browse/MATH-405,High
Math,65,jira,https://issues.apache.org/jira/browse/MATH-377,High
Math,66,jira,https://issues.apache.org/jira/browse/MATH-395,High
Math,67,jira,https://issues.apache.org/jira/browse/MATH-393,Low
Math,68,jira,https://issues.apache.org/jira/browse/MATH-362,High
Math,69,jira,https://issues.apache.org/jira/browse/MATH-371,High
Math,70,jira,https://issues.apache.org/jira/browse/MATH-369,Low
Math,71,jira,https://issues.apache.org/jira/browse/MATH-358,Critical
Math,72,jira,https://issues.apache.org/jira/browse/MATH-344,Critical
Math,73,jira,https://issues.apache.org/jira/browse/MATH-343,Critical
Math,74,jira,https://issues.apache.org/jira/browse/MATH-338,High
Math,75,jira,https://issues.apache.org/jira/browse/MATH-329,Low
Math,76,jira,https://issues.apache.org/jira/browse/MATH-320,High
Math,77,jira,https://issues.apache.org/jira/browse/MATH-326,High
Math,78,jira,https://issues.apache.org/jira/browse/MATH-322,High
Math,79,jira,https://issues.apache.org/jira/browse/MATH-305,High
Math,80,jira,https://issues.apache.org/jira/browse/MATH-318,High
Math,81,jira,https://issues.apache.org/jira/browse/MATH-308,High
Math,82,jira,https://issues.apache.org/jira/browse/MATH-288,High
Math,83,jira,https://issues.apache.org/jira/browse/MATH-286,High
Math,84,jira,https://issues.apache.org/jira/browse/MATH-283,Critical
Math,85,jira,https://issues.apache.org/jira/browse/MATH-280,High
Math,86,jira,https://issues.apache.org/jira/browse/MATH-274,Low
Math,87,jira,https://issues.apache.org/jira/browse/MATH-273,High
Math,88,jira,https://issues.apache.org/jira/browse/MATH-272,High
Math,89,jira,https://issues.apache.org/jira/browse/MATH-259,High
Math,90,jira,https://issues.apache.org/jira/browse/MATH-259,High
Math,91,jira,https://issues.apache.org/jira/browse/MATH-252,High
Math,92,jira,https://issues.apache.org/jira/browse/MATH-241,High
Math,93,jira,https://issues.apache.org/jira/browse/MATH-240,Low
Math,94,jira,https://issues.apache.org/jira/browse/MATH-238,Low
Math,95,jira,https://issues.apache.org/jira/browse/MATH-227,Low
Math,96,jira,https://issues.apache.org/jira/browse/MATH-221,Low
Math,97,jira,https://issues.apache.org/jira/browse/MATH-204,Low
Math,98,jira,https://issues.apache.org/jira/browse/MATH-209,High
Math,99,jira,https://issues.apache.org/jira/browse/MATH-243,Low
Math,100,jira,https://issues.apache.org/jira/browse/MATH-200,Critical
Math,101,jira,https://issues.apache.org/jira/browse/MATH-198,High
Math,102,jira,https://issues.apache.org/jira/browse/MATH-175,High
Math,103,jira,https://issues.apache.org/jira/browse/MATH-167,Low
Math,104,jira,https://issues.apache.org/jira/browse/MATH-166,Low
Math,105,jira,https://issues.apache.org/jira/browse/MATH-85,High
Math,106,jira,https://issues.apache.org/jira/browse/MATH-60,
Mockito,1,,https://github.com/mockito/mockito/issues/188,
Mockito,2,,https://github.com/mockito/mockito/issues/197,
Mockito,3,,https://github.com/mockito/mockito/issues/188,
Mockito,4,,https://github.com/mockito/mockito/issues/187,
Mockito,5,,https://github.com/mockito/mockito/issues/152,
Mockito,6,,https://github.com/mockito/mockito/issues/134,
Mockito,7,,https://github.com/mockito/mockito/issues/128,
Mockito,8,,https://github.com/mockito/mockito/issues/114,
Mockito,9,,https://github.com/mockito/mockito/issues/122,
Mockito,10,,https://github.com/mockito/mockito/issues/99,
Mockito,11,,https://github.com/mockito/mockito/issues/87,
Mockito,12,,https://github.com/mockito/mockito/issues/188,
Mockito,13,,https://github.com/mockito/mockito/issues/138,
Mockito,14,,https://github.com/mockito/mockito/issues/138,
Mockito,15,,https://github.com/mockito/mockito/issues/211,
Mockito,16,,https://github.com/mockito/mockito/issues/151,
Mockito,17,,https://github.com/mockito/mockito/issues/152,
Mockito,18,,https://github.com/mockito/mockito/issues/210,
Mockito,19,,https://github.com/mockito/mockito/issues/205,
Mockito,20,,https://github.com/mockito/mockito/issues/92,
Mockito,21,,https://github.com/mockito/mockito/issues/92,
Mockito,22,,https://github.com/mockito/mockito/issues/484,
Mockito,23,,https://github.com/mockito/mockito/issues/399,
Mockito,24,,https://github.com/mockito/mockito/issues/467,
Mockito,25,,https://github.com/mockito/mockito/issues/230,
Mockito,26,,https://github.com/mockito/mockito/issues/352,
Mockito,27,,https://github.com/mockito/mockito/issues/282,
Mockito,28,,https://github.com/mockito/mockito/issues/236,
Mockito,29,,https://github.com/mockito/mockito/issues/229,
Mockito,30,,https://github.com/mockito/mockito/issues/225,
Mockito,31,,https://github.com/mockito/mockito/issues/225,
Mockito,32,,https://github.com/mockito/mockito/issues/216,
Mockito,33,,https://github.com/mockito/mockito/issues/200,
Mockito,34,,https://github.com/mockito/mockito/issues/157,
Mockito,35,,https://github.com/mockito/mockito/issues/98,
Mockito,36,,https://github.com/mockito/mockito/issues/140,
Mockito,37,,https://github.com/mockito/mockito/issues/140,
Mockito,38,,https://github.com/mockito/mockito/issues/79,
Time,1,,https://github.com/JodaOrg/joda-time/issues/93,
Time,2,,https://github.com/JodaOrg/joda-time/issues/93,
Time,3,,https://github.com/JodaOrg/joda-time/issues/77,
Time,4,,https://github.com/JodaOrg/joda-time/issues/88,
Time,5,,https://github.com/JodaOrg/joda-time/issues/79,
Time,6,,https://github.com/JodaOrg/joda-time/issues/28,
Time,7,,https://github.com/JodaOrg/joda-time/issues/21,
Time,8,,https://github.com/JodaOrg/joda-time/issues/42,
Time,9,,https://github.com/JodaOrg/joda-time/issues/43,
Time,10,,https://github.com/JodaOrg/joda-time/issues/22,
Time,11,,https://github.com/JodaOrg/joda-time/issues/18,
Time,12,,https://github.com/JodaOrg/joda-time/issues/8,
Time,13,sourceforge,https://sourceforge.net/p/joda-time/bugs/160,Low
Time,14,sourceforge,https://sourceforge.net/p/joda-time/bugs/151,Medium
Time,15,sourceforge,https://sourceforge.net/p/joda-time/bugs/147,Medium
Time,16,sourceforge,https://sourceforge.net/p/joda-time/bugs/148,Medium
Time,17,sourceforge,https://sourceforge.net/p/joda-time/bugs/141,Medium
Time,18,sourceforge,https://sourceforge.net/p/joda-time/bugs/130,Low
Time,19,sourceforge,https://sourceforge.net/p/joda-time/bugs/124,Medium
Time,20,sourceforge,https://sourceforge.net/p/joda-time/bugs/126,Medium
Time,22,sourceforge,https://sourceforge.net/p/joda-time/bugs/113,Medium
Time,23,sourceforge,https://sourceforge.net/p/joda-time/bugs/112,Medium
Time,24,sourceforge,https://sourceforge.net/p/joda-time/bugs/107,Medium
Time,25,sourceforge,https://sourceforge.net/p/joda-time/bugs/90,Medium
Time,26,sourceforge,https://sourceforge.net/p/joda-time/bugs/60,Medium
Time,27,sourceforge,https://sourceforge.net/p/joda-time/bugs/64,High
