,ProjectName,ProjectVersion,IssueTracker,URL,Priority,ClassName,StartLine,EndLine,SourceCode
1576,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2427_e6d4f9a6,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/query/xpath/Statement.java,113,185,"@Override
public String toString() {
    StringBuilder buff = new StringBuilder();
    // explain | measure ...
    if (explain) {
        buff.append(""explain "");
    } else if (measure) {
        buff.append(""measure "");
    }
    // select ...
    buff.append(""select "");
    buff.append(new Expression.Property(columnSelector, QueryImpl.JCR_PATH, false).toString());
    if (selectors.size() > 1) {
        buff.append("" as "").append('[').append(QueryImpl.JCR_PATH).append(']');
    }
    buff.append("", "");
    buff.append(new Expression.Property(columnSelector, QueryImpl.JCR_SCORE, false).toString());
    if (selectors.size() > 1) {
        buff.append("" as "").append('[').append(QueryImpl.JCR_SCORE).append(']');
    }
    if (columnList.isEmpty()) {
        buff.append("", "");
        buff.append(new Expression.Property(columnSelector, ""*"", false).toString());
    } else {
        for (int i = 0; i < columnList.size(); i++) {
            buff.append("", "");
            Expression e = columnList.get(i);
            String columnName = e.toString();
            buff.append(columnName);
            if (selectors.size() > 1) {
                buff.append("" as ["").append(e.getColumnAliasName()).append(""]"");
            }
        }
    }
    // from ...
    buff.append("" from "");
    for (int i = 0; i < selectors.size(); i++) {
        Selector s = selectors.get(i);
        if (i > 0) {
            buff.append("" inner join "");
        }
        String nodeType = s.nodeType;
        if (nodeType == null) {
            nodeType = ""nt:base"";
        }
        buff.append('[' + nodeType + ']').append("" as "").append(s.name);
        if (s.joinCondition != null) {
            buff.append("" on "").append(s.joinCondition);
        }
    }
    // where ...
    if (where != null) {
        buff.append("" where "").append(where.toString());
    }
    // order by ...
    if (!orderList.isEmpty()) {
        buff.append("" order by "");
        for (int i = 0; i < orderList.size(); i++) {
            if (i > 0) {
                buff.append("", "");
            }
            buff.append(orderList.get(i));
        }
    }
    // leave original xpath string as a comment
    appendXPathAsComment(buff, xpathQuery);
    return buff.toString();
}",,
1577,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2427_e6d4f9a6,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/query/xpath/Statement.java,231,248,"@Override
public String toString() {
    StringBuilder buff = new StringBuilder();
    buff.append(s1).append("" union "").append(s2);
    // order by ...
    if (orderList != null && !orderList.isEmpty()) {
        buff.append("" order by "");
        for (int i = 0; i < orderList.size(); i++) {
            if (i > 0) {
                buff.append("", "");
            }
            buff.append(orderList.get(i));
        }
    }
    // leave original xpath string as a comment
    appendXPathAsComment(buff, xpathQuery);
    return buff.toString();
}",,
1578,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2427_e6d4f9a6,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/query/xpath/Statement.java,252,261,"private static void appendXPathAsComment(StringBuilder buff, String xpath) {
    if (xpath == null) {
        return;
    }
    buff.append("" /* xpath: "");
    // the xpath query may contain the ""end comment"" marker
    String xpathEscaped = xpath.replaceAll(""\\*\\/"", ""* /"");
    buff.append(xpathEscaped);
    buff.append("" */"");
}",,
1579,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,69,78,"@Override
public boolean propertyAdded(PropertyState after) {
    if (!loader.isRunning()) {
        return false;
    }
    if (!logOnly) {
        builder.setProperty(binaryCheck(after));
    }
    return true;
}",,
1580,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,80,89,"@Override
public boolean propertyChanged(PropertyState before, PropertyState after) {
    if (!loader.isRunning()) {
        return false;
    }
    if (!logOnly) {
        builder.setProperty(binaryCheck(after));
    }
    return true;
}",,
1581,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,91,100,"@Override
public boolean propertyDeleted(PropertyState before) {
    if (!loader.isRunning()) {
        return false;
    }
    if (!logOnly) {
        builder.removeProperty(before.getName());
    }
    return true;
}",,
1582,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,145,162,"@Override
public boolean childNodeAdded(String name, NodeState after) {
    if (!loader.isRunning()) {
        return false;
    }
    if (after instanceof SegmentNodeState) {
        if (log.isTraceEnabled()) {
            log.trace(""childNodeAdded {}, RO:{}"", path + name, logOnly);
        }
        if (!logOnly) {
            RecordId id = ((SegmentNodeState) after).getRecordId();
            builder.setChildNode(name, new SegmentNodeState(id));
        }
        return true;
    }
    return false;
}",,
1583,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,164,191,"@Override
public boolean childNodeChanged(String name, NodeState before, NodeState after) {
    if (!loader.isRunning()) {
        return false;
    }
    if (after instanceof SegmentNodeState) {
        RecordId id = ((SegmentNodeState) after).getRecordId();
        if (log.isTraceEnabled()) {
            // if (PathUtils.getDepth(path) < 5) {
            RecordId oldId = ((SegmentNodeState) before).getRecordId();
            log.trace(""childNodeChanged {}, {} -> {}, RO:{}"", path + name, oldId, id, logOnly);
        // }
        }
        if (!logOnly) {
            builder.setChildNode(name, new SegmentNodeState(id));
        }
        // return true;
        return after.compareAgainstBaseState(before, new StandbyApplyDiff(builder.getChildNode(name), store, loader, path + name + ""/"", true));
    }
    return false;
}",,
1584,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2430_be3a9114,Major,oak-tarmk-standby/src/main/java/org/apache/jackrabbit/oak/plugins/segment/standby/client/StandbyApplyDiff.java,193,203,"@Override
public boolean childNodeDeleted(String name, NodeState before) {
    if (!loader.isRunning()) {
        return false;
    }
    log.trace(""childNodeDeleted {}, RO:{}"", path + name, logOnly);
    if (!logOnly) {
        builder.getChildNode(name).remove();
    }
    return true;
}",,
1585,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2433_7fca85bf,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/ValueMap.java,49,180,"@Nonnull
static Map<Revision, String> create(@Nonnull final NodeDocument doc, @Nonnull final String property) {
    final SortedMap<Revision, String> map = doc.getLocalMap(property);
    if (doc.getPreviousRanges().isEmpty()) {
        return map;
    }
    final Set<Map.Entry<Revision, String>> entrySet = new AbstractSet<Map.Entry<Revision, String>>() {

        @Override
        @Nonnull
        public Iterator<Map.Entry<Revision, String>> iterator() {
            final Comparator<? super Revision> c = map.comparator();
            final Iterator<NodeDocument> docs;
            if (map.isEmpty()) {
                docs = doc.getPreviousDocs(property, null).iterator();
            } else {
                // merge sort local map into maps of previous documents
                List<Iterator<NodeDocument>> iterators = new ArrayList<Iterator<NodeDocument>>(2);
                iterators.add(Iterators.singletonIterator(doc));
                iterators.add(doc.getPreviousDocs(property, null).iterator());
                docs = Iterators.mergeSorted(iterators, new Comparator<NodeDocument>() {

                    @Override
                    public int compare(NodeDocument o1, NodeDocument o2) {
                        Revision r1 = getFirstRevision(o1);
                        Revision r2 = getFirstRevision(o2);
                        return c.compare(r1, r2);
                    }

                    private Revision getFirstRevision(NodeDocument d) {
                        Map<Revision, String> values;
                        if (Objects.equal(d.getId(), doc.getId())) {
                            // return local map for main document
                            values = d.getLocalMap(property);
                        } else {
                            values = d.getValueMap(property);
                        }
                        return values.keySet().iterator().next();
                    }
                });
            }
            return new MergeSortedIterators<Map.Entry<Revision, String>>(new Comparator<Map.Entry<Revision, String>>() {

                @Override
                public int compare(Map.Entry<Revision, String> o1, Map.Entry<Revision, String> o2) {
                    return c.compare(o1.getKey(), o2.getKey());
                }
            }) {

                @Override
                public Iterator<Map.Entry<Revision, String>> nextIterator() {
                    NodeDocument d = docs.hasNext() ? docs.next() : null;
                    if (d == null) {
                        return null;
                    }
                    Map<Revision, String> values;
                    if (Objects.equal(d.getId(), doc.getId())) {
                        // return local map for main document
                        values = d.getLocalMap(property);
                    } else {
                        values = d.getValueMap(property);
                    }
                    return values.entrySet().iterator();
                }

                @Override
                public String description() {
                    return ""Revisioned values for property "" + doc.getId() + ""/"" + property + "":"";
                }
            };
        }

        @Override
        public int size() {
            int size = map.size();
            for (NodeDocument prev : doc.getPreviousDocs(property, null)) {
                size += prev.getValueMap(property).size();
            }
            return size;
        }
    };
    return new AbstractMap<Revision, String>() {

        private final Map<Revision, String> map = doc.getLocalMap(property);

        @Override
        @Nonnull
        public Set<Entry<Revision, String>> entrySet() {
            return entrySet;
        }

        @Override
        public String get(Object key) {
            Revision r = (Revision) key;
            // first check values map of this document
            if (map.containsKey(r)) {
                return map.get(r);
            }
            for (NodeDocument prev : doc.getPreviousDocs(property, r)) {
                String value = prev.getValueMap(property).get(r);
                if (value != null) {
                    return value;
                }
            }
            // not found or null
            return null;
        }

        @Override
        public boolean containsKey(Object key) {
            // check local map first
            if (map.containsKey(key)) {
                return true;
            }
            Revision r = (Revision) key;
            for (NodeDocument prev : doc.getPreviousDocs(property, r)) {
                if (prev.getValueMap(property).containsKey(key)) {
                    return true;
                }
            }
            return false;
        }
    };
}",,
1586,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2433_7fca85bf,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/ValueMap.java,59,126,"@Override
@Nonnull
public Iterator<Map.Entry<Revision, String>> iterator() {
    final Comparator<? super Revision> c = map.comparator();
    final Iterator<NodeDocument> docs;
    if (map.isEmpty()) {
        docs = doc.getPreviousDocs(property, null).iterator();
    } else {
        // merge sort local map into maps of previous documents
        List<Iterator<NodeDocument>> iterators = new ArrayList<Iterator<NodeDocument>>(2);
        iterators.add(Iterators.singletonIterator(doc));
        iterators.add(doc.getPreviousDocs(property, null).iterator());
        docs = Iterators.mergeSorted(iterators, new Comparator<NodeDocument>() {

            @Override
            public int compare(NodeDocument o1, NodeDocument o2) {
                Revision r1 = getFirstRevision(o1);
                Revision r2 = getFirstRevision(o2);
                return c.compare(r1, r2);
            }

            private Revision getFirstRevision(NodeDocument d) {
                Map<Revision, String> values;
                if (Objects.equal(d.getId(), doc.getId())) {
                    // return local map for main document
                    values = d.getLocalMap(property);
                } else {
                    values = d.getValueMap(property);
                }
                return values.keySet().iterator().next();
            }
        });
    }
    return new MergeSortedIterators<Map.Entry<Revision, String>>(new Comparator<Map.Entry<Revision, String>>() {

        @Override
        public int compare(Map.Entry<Revision, String> o1, Map.Entry<Revision, String> o2) {
            return c.compare(o1.getKey(), o2.getKey());
        }
    }) {

        @Override
        public Iterator<Map.Entry<Revision, String>> nextIterator() {
            NodeDocument d = docs.hasNext() ? docs.next() : null;
            if (d == null) {
                return null;
            }
            Map<Revision, String> values;
            if (Objects.equal(d.getId(), doc.getId())) {
                // return local map for main document
                values = d.getLocalMap(property);
            } else {
                values = d.getValueMap(property);
            }
            return values.entrySet().iterator();
        }

        @Override
        public String description() {
            return ""Revisioned values for property "" + doc.getId() + ""/"" + property + "":"";
        }
    };
}",,
1587,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2433_7fca85bf,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/ValueMap.java,74,80,"@Override
public int compare(NodeDocument o1, NodeDocument o2) {
    Revision r1 = getFirstRevision(o1);
    Revision r2 = getFirstRevision(o2);
    return c.compare(r1, r2);
}",,
1588,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2433_7fca85bf,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/ValueMap.java,82,91,"private Revision getFirstRevision(NodeDocument d) {
    Map<Revision, String> values;
    if (Objects.equal(d.getId(), doc.getId())) {
        // return local map for main document
        values = d.getLocalMap(property);
    } else {
        values = d.getValueMap(property);
    }
    return values.keySet().iterator().next();
}",,
1589,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2433_7fca85bf,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/util/MergeSortedIterators.java,97,111,"// ----------------------------< internal >----------------------------------
private void fetchNextIterator() {
    Iterator<T> it = nextIterator();
    if (it != null && it.hasNext()) {
        PeekingIterator<T> pIt = Iterators.peekingIterator(it);
        if (!iterators.isEmpty() && comparator.compare(pIt.peek(), lastPeek) < 0) {
            throw new IllegalStateException(description() + "" First element of next iterator ("" + pIt.peek() + "")"" + "" must be after previous iterator ("" + lastPeek + "")"");
        }
        lastPeek = pIt.peek();
        iterators.add(pIt);
        adjustLast();
    }
}",,
1590,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/LuceneIndex.java,700,761,"static Query getFullTextQuery(FullTextExpression ft, final Analyzer analyzer, final IndexReader reader) {
    // a reference to the query, so it can be set in the visitor
    // (a ""non-local return"")
    final AtomicReference<Query> result = new AtomicReference<Query>();
    ft.accept(new FullTextVisitor() {

        @Override
        public boolean visit(FullTextContains contains) {
            return contains.getBase().accept(this);
        }

        @Override
        public boolean visit(FullTextOr or) {
            BooleanQuery q = new BooleanQuery();
            for (FullTextExpression e : or.list) {
                Query x = getFullTextQuery(e, analyzer, reader);
                q.add(x, SHOULD);
            }
            result.set(q);
            return true;
        }

        @Override
        public boolean visit(FullTextAnd and) {
            BooleanQuery q = new BooleanQuery();
            for (FullTextExpression e : and.list) {
                Query x = getFullTextQuery(e, analyzer, reader);
                q.add(x, MUST);
            }
            result.set(q);
            return true;
        }

        @Override
        public boolean visit(FullTextTerm term) {
            return visitTerm(term.getPropertyName(), term.getText(), term.getBoost(), term.isNot());
        }

        private boolean visitTerm(String propertyName, String text, String boost, boolean not) {
            String p = propertyName;
            if (p != null && p.indexOf('/') >= 0) {
                p = getName(p);
            }
            Query q = tokenToQuery(text, p, analyzer, reader);
            if (q == null) {
                return false;
            }
            if (boost != null) {
                q.setBoost(Float.parseFloat(boost));
            }
            if (not) {
                BooleanQuery bq = new BooleanQuery();
                bq.add(q, MUST_NOT);
                result.set(bq);
            } else {
                result.set(q);
            }
            return true;
        }
    });
    return result.get();
}",,
1591,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/LuceneIndex.java,722,731,"@Override
public boolean visit(FullTextAnd and) {
    BooleanQuery q = new BooleanQuery();
    for (FullTextExpression e : and.list) {
        Query x = getFullTextQuery(e, analyzer, reader);
        q.add(x, MUST);
    }
    result.set(q);
    return true;
}",,
1592,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/LucenePropertyIndex.java,809,870,"static Query getFullTextQuery(final IndexPlan plan, FullTextExpression ft, final Analyzer analyzer) {
    final PlanResult pr = pr(plan);
    // a reference to the query, so it can be set in the visitor
    // (a ""non-local return"")
    final AtomicReference<Query> result = new AtomicReference<Query>();
    ft.accept(new FullTextVisitor() {

        @Override
        public boolean visit(FullTextContains contains) {
            visitTerm(contains.getPropertyName(), contains.getRawText(), null, false);
            return true;
        }

        @Override
        public boolean visit(FullTextOr or) {
            BooleanQuery q = new BooleanQuery();
            for (FullTextExpression e : or.list) {
                Query x = getFullTextQuery(plan, e, analyzer);
                q.add(x, SHOULD);
            }
            result.set(q);
            return true;
        }

        @Override
        public boolean visit(FullTextAnd and) {
            BooleanQuery q = new BooleanQuery();
            for (FullTextExpression e : and.list) {
                Query x = getFullTextQuery(plan, e, analyzer);
                q.add(x, MUST);
            }
            result.set(q);
            return true;
        }

        @Override
        public boolean visit(FullTextTerm term) {
            return visitTerm(term.getPropertyName(), term.getText(), term.getBoost(), term.isNot());
        }

        private boolean visitTerm(String propertyName, String text, String boost, boolean not) {
            String p = getLuceneFieldName(propertyName, pr);
            Query q = tokenToQuery(text, p, analyzer);
            if (q == null) {
                return false;
            }
            if (boost != null) {
                q.setBoost(Float.parseFloat(boost));
            }
            if (not) {
                BooleanQuery bq = new BooleanQuery();
                bq.add(q, MUST_NOT);
                result.set(bq);
            } else {
                result.set(q);
            }
            return true;
        }
    });
    return result.get();
}",,
1593,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/LucenePropertyIndex.java,834,843,"@Override
public boolean visit(FullTextAnd and) {
    BooleanQuery q = new BooleanQuery();
    for (FullTextExpression e : and.list) {
        Query x = getFullTextQuery(plan, e, analyzer);
        q.add(x, MUST);
    }
    result.set(q);
    return true;
}",,
1594,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2435_7e250001,Minor,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/UpdateOp.java,366,374,"@Override
public boolean equals(Object obj) {
    if (obj instanceof Key) {
        Key other = (Key) obj;
        return name.equals(other.name) && (revision != null ? revision.equals(other.revision) : other.revision == null);
    }
    return false;
}",,
1595,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2439_beaca1a4,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/IndexPlanner.java,104,195,"private IndexPlan.Builder getPlanBuilder() {
    log.trace(""Evaluating plan with index definition {}"", defn);
    FullTextExpression ft = filter.getFullTextConstraint();
    if (!defn.getVersion().isAtLeast(IndexFormatVersion.V2)) {
        log.trace(""Index is old format. Not supported"");
        return null;
    }
    // Query Fulltext and Index does not support fulltext
    if (ft != null && !defn.isFullTextEnabled()) {
        return null;
    }
    IndexingRule indexingRule = getApplicableRule();
    if (indexingRule == null) {
        return null;
    }
    // Query Fulltext and indexing rule does not support fulltext
    if (ft != null && !indexingRule.isFulltextEnabled()) {
        return null;
    }
    result = new PlanResult(indexPath, defn, indexingRule);
    if (defn.hasFunctionDefined() && filter.getPropertyRestriction(defn.getFunctionName()) != null) {
        // that lowest cost if returned
        return defaultPlan().setEstimatedEntryCount(1);
    }
    List<String> indexedProps = newArrayListWithCapacity(filter.getPropertyRestrictions().size());
    // for property index
    if (indexingRule.propertyIndexEnabled) {
        for (PropertyRestriction pr : filter.getPropertyRestrictions()) {
            PropertyDefinition pd = indexingRule.getConfig(pr.propertyName);
            if (pd != null && pd.propertyIndexEnabled()) {
                indexedProps.add(pr.propertyName);
                result.propDefns.put(pr.propertyName, pd);
            }
        }
    }
    boolean evalPathRestrictions = canEvalPathRestrictions(indexingRule);
    boolean canEvalAlFullText = canEvalAllFullText(indexingRule, ft);
    if (ft != null && !canEvalAlFullText) {
        return null;
    }
    // Fulltext expression can also be like jcr:contains(jcr:content/metadata/@format, 'image')
    List<OrderEntry> sortOrder = createSortOrder(indexingRule);
    boolean canSort = canHandleSorting(sortOrder);
    if (!indexedProps.isEmpty() || canSort || ft != null || evalPathRestrictions) {
        // TODO Need a way to have better cost estimate to indicate that
        // this index can evaluate more propertyRestrictions natively (if more props are indexed)
        // For now we reduce cost per entry
        int costPerEntryFactor = indexedProps.size();
        costPerEntryFactor += sortOrder.size();
        // this index can evaluate more propertyRestrictions natively (if more props are indexed)
        // For now we reduce cost per entry
        IndexPlan.Builder plan = defaultPlan();
        if (!sortOrder.isEmpty()) {
            plan.setSortOrder(sortOrder);
        }
        if (costPerEntryFactor == 0) {
            costPerEntryFactor = 1;
        }
        if (ft == null) {
            result.enableNonFullTextConstraints();
        }
        return plan.setCostPerEntry(defn.getCostPerEntry() / costPerEntryFactor);
    }
    return null;
}",,
1596,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2439_beaca1a4,Major,oak-lucene/src/main/java/org/apache/jackrabbit/oak/plugins/index/lucene/IndexPlanner.java,197,209,"private boolean canHandleSorting(List<OrderEntry> sortOrder) {
    if (sortOrder.isEmpty()) {
        return false;
    }
    // If jcr:score is the only sort order then opt out
    if (sortOrder.size() == 1 && JCR_SCORE.equals(sortOrder.get(0).getPropertyName())) {
        return false;
    }
    return true;
}",,
1597,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2442_ea7a6199,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/NodeDocument.java,783,890,"/**
 * Returns a {@link DocumentNodeState} as seen at the given
 * <code>readRevision</code>.
 *
 * @param nodeStore    the node store.
 * @param readRevision the read revision.
 * @param lastModified the revision when this node was last modified, but
 *                     the value is potentially not yet reflected in this
 *                     document.
 *                     See {@link RevisionContext#getPendingModifications()}.
 * @return the node or <code>null</code> if the node doesn't exist at the
 *         given read revision.
 */
@CheckForNull
public DocumentNodeState getNodeAtRevision(@Nonnull DocumentNodeStore nodeStore, @Nonnull Revision readRevision, @Nullable Revision lastModified) {
    Map<Revision, String> validRevisions = Maps.newHashMap();
    Branch branch = nodeStore.getBranches().getBranch(readRevision);
    LastRevs lastRevs = new LastRevs(getLastRev(), readRevision, branch);
    // overlay with unsaved last modified from this instance
    lastRevs.update(lastModified);
    Revision min = getLiveRevision(nodeStore, readRevision, validRevisions, lastRevs);
    if (min == null) {
        // deleted
        return null;
    }
    String path = getPath();
    DocumentNodeState n = new DocumentNodeState(nodeStore, path, readRevision, hasChildren());
    Revision lastRevision = min;
    for (String key : keySet()) {
        if (!Utils.isPropertyName(key)) {
            continue;
        }
        // ignore when local map is empty (OAK-2442)
        SortedMap<Revision, String> local = getLocalMap(key);
        if (local.isEmpty()) {
            continue;
        }
        // first check local map, which contains most recent values
        Value value = getLatestValue(nodeStore, local, min, readRevision, validRevisions, lastRevs);
        // check if there may be more recent values in a previous document
        if (!getPreviousRanges().isEmpty()) {
            Revision newest = getLocalMap(key).firstKey();
            if (isRevisionNewer(nodeStore, newest, value.revision)) {
                // not reading the most recent value, we may need to
                // consider previous documents as well
                Revision newestPrev = getPreviousRanges().firstKey();
                if (isRevisionNewer(nodeStore, newestPrev, value.revision)) {
                    // a previous document has more recent changes
                    // than value.revision
                    value = null;
                }
            }
        }
        if (value == null && !getPreviousRanges().isEmpty()) {
            // check complete revision history
            value = getLatestValue(nodeStore, getValueMap(key), min, readRevision, validRevisions, lastRevs);
        }
        String propertyName = Utils.unescapePropertyName(key);
        String v = value != null ? value.value : null;
        n.setProperty(propertyName, v);
        // keep track of when this node was last modified
        if (value != null && isRevisionNewer(nodeStore, value.revision, lastRevision)) {
            lastRevision = value.revision;
        }
    }
    // lastRevision now points to the revision when this node was
    // last modified directly. but it may also have been 'modified'
    // by an operation on a descendant node, which is tracked in
    // _lastRev.
    // when was this node last modified?
    Revision branchBase = null;
    if (branch != null) {
        branchBase = branch.getBase(readRevision);
    }
    for (Revision r : lastRevs.get().values()) {
        // ignore if newer than readRevision
        if (isRevisionNewer(nodeStore, r, readRevision)) {
            // the node has a _lastRev which is newer than readRevision
            // this means we don't know when this node was
            // modified by an operation on a descendant node between
            // current lastRevision and readRevision. therefore we have
            // to stay on the safe side and use readRevision
            lastRevision = readRevision;
            continue;
        } else if (branchBase != null && isRevisionNewer(nodeStore, r, branchBase)) {
            // readRevision is on a branch and the node has a
            // _lastRev which is newer than the base of the branch
            // we cannot use this _lastRev because it is not visible
            // from this branch. highest possible revision of visible
            // changes is the base of the branch
            r = branchBase;
        }
        if (revisionAreAmbiguous(nodeStore, r, lastRevision)) {
            // _lastRev entries from multiple cluster nodes are ambiguous
            // use readRevision to make sure read is consistent
            lastRevision = readRevision;
        } else if (isRevisionNewer(nodeStore, r, lastRevision)) {
            lastRevision = r;
        }
    }
    if (branch != null) {
        // read from a branch
        // -> possibly overlay with unsaved last revs from branch
        lastRevs.updateBranch(branch.getUnsavedLastRevision(path, readRevision));
        Revision r = lastRevs.getBranchRevision();
        if (r != null) {
            lastRevision = r;
        }
    }
    n.setLastRevision(lastRevision);
    return n;
}",,
1598,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2465_60186813,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/security/authorization/permission/PermissionEntryProviderImpl.java,81,125,"private void init() {
    long cnt = 0;
    existingNames.clear();
    for (String name : principalNames) {
        long n = cache.getNumEntries(store, name, maxSize);
        /*
            if cache.getNumEntries (n) returns a number bigger than 0, we
            remember this principal name int the 'existingNames' set
            */
        if (n > 0) {
            existingNames.add(name);
        }
        /*
            Calculate the total number of permission entries (cnt) defined for the
            given set of principals in order to be able to determine if the cache
            should be loaded upfront.
            Note however that cache.getNumEntries (n) may return Long.MAX_VALUE
            if the underlying implementation does not know the exact value, and
            the child node count is higher than maxSize (see OAK-2465).
            */
        if (cnt < Long.MAX_VALUE) {
            if (Long.MAX_VALUE == n) {
                cnt = Long.MAX_VALUE;
            } else {
                try {
                    cnt = LongMath.checkedAdd(cnt, n);
                } catch (ArithmeticException ae) {
                    log.warn(""Long overflow while calculate the total number of permission entries"");
                    cnt = Long.MAX_VALUE;
                }
            }
        }
    }
    if (cnt > 0 && cnt < maxSize) {
        // the total number of entries is smaller that maxSize, so we can
        // cache all entries for all principals having any entries right away
        pathEntryMap = new HashMap<String, Collection<PermissionEntry>>();
        for (String name : existingNames) {
            cache.load(store, pathEntryMap, name);
        }
    } else {
        pathEntryMap = null;
    }
}",,
1599,jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2528_239de7b8,Major,oak-core/src/main/java/org/apache/jackrabbit/oak/plugins/document/SplitOperations.java,116,155,"private List<UpdateOp> create() {
    if (!considerSplit()) {
        return Collections.emptyList();
    }
    splitOps = Lists.newArrayList();
    mostRecentRevs = Sets.newHashSet();
    splitRevs = Sets.newHashSet();
    garbage = Maps.newHashMap();
    changes = Sets.newHashSet();
    committedChanges = Maps.newHashMap();
    collectLocalChanges(committedChanges, changes);
    // revisions of the most recent committed changes on this document
    // these are kept in the main document. _revisions and _commitRoot
    // entries with these revisions are retained in the main document
    populateSplitRevs();
    // collect _revisions and _commitRoot entries for split document
    collectRevisionsAndCommitRoot();
    // create split ops out of the split values
    main = createSplitOps();
    // create intermediate docs if needed
    createIntermediateDocs();
    // remove stale references to previous docs
    disconnectStalePrevDocs();
    // remove garbage
    removeGarbage();
    // main document must be updated last
    if (main != null) {
        splitOps.add(main);
    }
    return splitOps;
}",,
